country,politician,revid,quality
Australia,William Hedges (Australian politician),798672295,Stub
Australia,William Hellyer,790388618,Start
Australia,Alfred Hensman,773089256,Stub
Australia,Charles Edward Herbert,736819489,Stub
Australia,John Frederick Herbert,785166672,Stub
Australia,Charles Heydon,764246694,Start
Australia,Frederick Hickford,756995762,Stub
Australia,Gary Higgins,720686537,Stub
Australia,Patrick Higgins (politician),777063118,Start
Australia,John Higham (Australian politician),749582816,Stub
Australia,William Higson,723720938,Stub
Australia,Murray Hill (politician),786525289,Stub
Australia,Edward Smith Hill,801558729,Start
Australia,George Hill (Australian politician),737793102,Stub
Australia,Leonard Hill (politician),754953324,Stub
Australia,Rowland Broadhurst Hill,756995926,Start
Australia,William Hill (New South Wales politician),737794079,Start
Australia,Des Hiscutt,750155886,Stub
Australia,Hugh Hiscutt,736819479,Stub
Australia,Daniel Hitchcock (politician),801536252,Stub
Australia,Edward Hobbs,803361517,Stub
Australia,Bill Hodgman,737795141,Stub
Australia,Thomas Hodgman,748892139,Stub
Australia,Helen Hodgson,798854096,Stub
Australia,Charles Hoggins,750140832,Stub
Australia,George Holden (politician),767006592,Stub
Australia,John Holden (Australian politician),756989578,Start
Australia,Allen Hollingsworth,769089418,Stub
Australia,Leslie Hollins,723733575,Stub
Australia,Seath Holswich,750142654,Stub
Australia,Robert Homburg Jr.,732063939,Stub
Australia,Thomas Hood (Australian politician),757679718,Start
Australia,Richard Hooper (Australian politician),804152925,Stub
Australia,John Hope (Australian politician),749581402,Stub
Australia,Reg Hope,731656768,Start
Australia,Leonard Hopkins,789706597,Stub
Australia,Frank Hough,788504526,Start
Australia,Frank Hourigan,749585302,Stub
Australia,Vicki Howard,789826340,Start
Australia,Logan Howlett,749569506,Stub
Australia,Eva Hughes,790184916,Stub
Australia,Henry Hughes (New South Wales politician),723424142,Stub
Australia,Jack Hughes (trade unionist),760604768,Stub
Australia,John Hughes (New South Wales politician),774495559,Stub
Australia,Leslie Claude Hunkin,797627600,Start
Australia,Ronald Hunt,768661254,Stub
Australia,Thomas Hunt (politician),715357666,Stub
Australia,David Hunter (Queensland politician),750128774,Stub
Australia,Robert Hunter (Australian politician),774489469,Stub
Australia,Reg Hurst,776980854,Start
Australia,Emma Husar,737651397,Stub
Australia,Arthur Hutchin,720683252,Stub
Australia,Rosemary Huxtable,773217192,Stub
Australia,Nicolas Hyeronimus,773220670,Stub
Australia,Richard Hyne,750172891,Stub
Australia,John Ingleby (Australian politician),794769196,Start
Australia,Arthur Hugh Inkster,718570422,Start
Australia,William Innes (politician),776337526,Stub
Australia,Sydney Innes-Noad,737962484,Start
Australia,Jean Baptiste Louis Isambert,749972516,Stub
Australia,Augustus James,774662794,Start
Australia,Claude James,794770196,Start
Australia,David James (Australian politician),749573344,Stub
Australia,Norma Jamieson,750129451,Start
Australia,William Jamieson (Australian politician),756994263,Stub
Australia,William Jarvis (Australian politician),795111076,Start
Australia,Arthur Jeffreys,718634146,Start
Australia,George Jenkins (Australian politician),756997500,Stub
Australia,Robert Jenkins (Australian politician),748899713,Stub
Australia,John Jennings (Australian politician),786232945,Stub
Australia,Norm Jensen,748420498,Stub
Australia,Francis Jettner,756994527,Start
Australia,Robert Johnson (Australian politician),805591826,Stub
Australia,James Johnston (Queensland politician),802757370,Start
Australia,George Hall Jones,801971671,Stub
Australia,John Gore Jones,748892151,Stub
Australia,Malcolm Jones (politician),748892157,Stub
Australia,Richard Jones (1786–1852),737795347,Stub
Australia,"Richard Jones (New South Wales politician, born 1843)",799342292,Start
Australia,Richard Jones (New South Wales politician),804969393,C
Australia,Skye Kakoschke-Moore,700355020,Stub
Australia,Jack Kane,720686374,Stub
Australia,Henry Kater (politician),769408477,Stub
Australia,Francis Benjamin Kates,749581492,Stub
Australia,Robbie Katter,774495675,Stub
Australia,Alick Kay,749581506,Stub
Australia,Ian Kaye,803030917,Stub
Australia,Sydney Kearney,736820187,Stub
Australia,Justine Keay,756995098,Stub
Australia,George Keegan,792635544,Stub
Australia,William Kellett,756995327,Stub
Australia,Norm Kelly (Australian politician),756995379,Stub
Australia,Henry Kemp,739957100,Stub
Australia,David Kempton,748886319,C
Australia,Gavin Keneally,746420921,Stub
Australia,Thomas Kennedy (Australian politician),775688340,Start
Australia,Rupert Kentish,794997601,Stub
Australia,Francis Bernard Keogh,750157314,Stub
Australia,Matt Keogh,737723964,Start
Australia,George Kerr (Australian politician),798682909,Start
Australia,Peter Khalil,729712525,Start
Australia,John Kidd (politician),755593909,Stub
Australia,James Kidgell,759248889,Stub
Australia,John Kinchela,742372432,Stub
Australia,Frank King (Australian politician),757178621,Stub
Australia,Harold King (politician),760125919,Start
Australia,Madeleine King,786413502,Stub
Australia,Philip King (Australian politician),802928025,Start
Australia,John Kingston,783606376,Stub
Australia,Paul Kirby,796177258,Start
Australia,Edward Knox (Australian politician),746585353,Stub
Australia,Jeff Knuth,747389589,Stub
Australia,Stretch Kontelj,749972561,Stub
Australia,Jon Krause,774492864,Stub
Australia,Joe Kruger (politician),749972569,Stub
Australia,George Laffer,756995779,Stub
Australia,James Laidley,756718438,Stub
Australia,William Laidley,797323617,Start
Australia,Mervyn Lakin,756824792,Stub
Australia,John Lamb (Australian politician),759311147,Stub
Australia,Walter Lamb,737793909,Stub
Australia,Edward Land,756995945,Stub
Australia,Robert Landale,750130485,Stub
Australia,Andrew Lang (Australian politician),757000560,Stub
Australia,Dale Last,783254669,Start
Australia,Mike Latter,775184313,Start
Australia,Burman Lauga,774570833,Start
Australia,Dawn Lawrie,753508545,Stub
Australia,Andrew Lawson (Australian politician),737795545,Stub
Australia,Nelson Lawson,723986765,Start
Australia,George Layman,720659663,Stub
Australia,Hieu Van Le,803577004,Stub
Australia,Ann Leahy,750135312,Start
Australia,Luke Leake,748419020,Stub
Australia,Thomas Livingstone Learmonth,720686273,Stub
Australia,George Leary,748227453,Stub
Australia,Joseph Leary,736820181,Stub
Australia,George Leatham,788362927,Stub
Australia,George Lee (Australian politician),789096688,Stub
Australia,Henry Lee (Australian politician),739513783,Stub
Australia,John Lee (Australian politician),737671708,Stub
Australia,Wellington Lee,736820143,Stub
Australia,William George Leeder,748910080,Stub
Australia,Samuel Lees,796523104,Stub
Australia,Julian Leeser,756989117,Stub
Australia,Mac Le Fevre,724898277,Stub
Australia,William Leggatt,758723232,Stub
Australia,George Farquhar Leslie,737720092,Stub
Australia,Robert Lethbridge (politician),770279895,Start
Australia,Nathaniel Levi,794767748,Start
Australia,Jonas Levien,750128718,Stub
Australia,Arndell Lewis,794768254,Stub
Australia,Frank Liddell (politician),774571040,C
Australia,Alexander Lillico,723786703,Stub
Australia,William Little (politician),796052507,Stub
Australia,David Littleproud,794768792,Stub
Australia,Herbert John Locke,723097428,Stub
Australia,Phil Lockyer,784241013,Start
Australia,Lord Augustus Loftus,794769479,Stub
Australia,Dennis Lonergan,769357652,Start
Australia,Alexander Longmore,737792284,Start
Australia,Edmund Lonsdale,756997438,Stub
Australia,Arthur Loone,749972810,Stub
Australia,John Loone,770277891,Start
Australia,Francis Lord,737963237,Stub
Australia,Robert Lord (Australian politician),777777141,Start
Australia,Ken Lowrie,736820133,Stub
Australia,Chris Lugg,737793129,Stub
Australia,Robert Lyons (Australian politician),792565580,C
Australia,Andrew Lysaght Sr.,737793491,Stub
Australia,Bonita Mabo,775643831,Stub
Australia,William McAnaney,737485660,Stub
Australia,Thomas Macdonald-Paterson,750141017,Stub
Australia,Angus Macdonald (diplomat),731656969,Stub
Australia,James Macfarlane,737963866,Stub
Australia,John MacFarlane (New South Wales politician),790638068,Stub
Australia,Les MacFarlane,720686454,Stub
Australia,Ivor MacGillivray,805199870,Start
Australia,William MacGillivray (politician),720686775,Stub
Australia,Tony McGrane,756994725,Stub
Australia,Robert MacGregor (politician),720612385,Stub
Australia,Thomas McInerney (politician),749590069,Stub
Australia,Ben McKay (politician),769252494,Start
Australia,James Mackay (Australian politician),793838128,Stub
Australia,Colin McKee (politician),774649332,Start
Australia,Donald Mackinnon,804085982,Stub
Australia,Francis McLean (politician),803066404,Start
Australia,Robert Macleod,737671168,Stub
Australia,Terry McRae,774663761,Stub
Australia,Carmel Maher,735563698,Stub
Australia,William Patrick Manning,792084056,Stub
Australia,Eric Manuell,777628748,Stub
Australia,Daryl Manzie,749709340,Stub
Australia,Alexander Marshall (Australian politician),793690148,Stub
Australia,Robert Martin (anti-war activist),778788490,Stub
Australia,Francis Mason (politician),756989182,Start
Australia,Harry Massey,748403200,Stub
Australia,"Sir Alexander Matheson, 3rd Baronet",800304370,Stub
Australia,James Francis Maxwell,719026966,Stub
Australia,Kym Mayes,778206906,Stub
Australia,William Mayne (Australian politician),794768163,Stub
Australia,John McCall (politician),788582836,Stub
Australia,Terry McCarthy (politician),759257502,Start
Australia,Bob McClure (politician),783580577,Stub
Australia,Peter McCrackan,737725130,Stub
Australia,George McCredie,777027418,Stub
Australia,Alexander McDonald (Australian politician),766743764,Start
Australia,Matt McEachan,760662466,Start
Australia,Hector McFie,775988338,Stub
Australia,James McInerney (politician),796527533,Stub
Australia,John McInnes (politician),805829718,Stub
Australia,Neil McInnes (politician),744973446,Start
Australia,Donald McIntyre (New South Wales politician),801857853,Start
Australia,William McIntyre (Australian politician),749973022,Stub
Australia,Martin McKenna (politician),724899193,Stub
Australia,David McKenzie (South Australian politician),758723473,Start
Australia,James McKenzie (Australian politician),749972982,Stub
Australia,Richard McKenzie (Tasmanian politician),699387500,Stub
Australia,Hugh McKinnon (Australian politician),788866408,Stub
Australia,"James McLachlan, Sr.",800623712,Start
Australia,Ralph McLean (politician),783817818,Stub
Australia,John McNamara (Australian politician),750140065,Stub
Australia,John McNeill (New South Wales politician),789409874,Start
Australia,Leo McPartlan,788866328,Stub
Australia,Christopher McRae (Australian politician),787675702,Start
Australia,Alex McTaggart,788866388,Stub
Australia,John McVeigh (politician),750141347,Stub
Australia,Tom McVeigh,806045399,Stub
Australia,John Meagher (Australian politician),737795180,Stub
Australia,Robert Medcalf,804649533,Start
Australia,Charles Melbourne,802102957,Stub
Australia,Hugh Menzies,802758835,Stub
Australia,Francis Merewether (Australian politician),757679249,Start
Australia,Athol Meyer,782005419,Stub
Australia,Mick Michael,748227680,Stub
Australia,Alfred Midgley,720691128,Stub
Australia,Lachlan Millar,795154124,Stub
Australia,Fay Miller,736821029,Stub
Australia,John Miller (New South Wales politician),759532986,Stub
Australia,John Miller (South Australian politician),796659447,Stub
Australia,William Miller (South Australian politician),799090295,Start
Australia,Joe Millican,756989235,Stub
Australia,Lance Milne,803985886,Stub
Australia,Steve Minnikin,793238357,Start
Australia,James Mirams,737961481,Start
Australia,Brian Mitchell (politician),737961496,Stub
Australia,James Mitchell (New South Wales politician),773227254,Stub
Australia,Phil Mitchell (politician),720659525,Start
Australia,Roy Moir,720694853,Stub
Australia,Rob Molhoek,748895764,Stub
Australia,Jacob Montefiore,794805164,Stub
Australia,Patrick Mooney (Australian politician),775955106,Stub
Australia,Henry Moore (Australian politician),747908230,Stub
Australia,Jean Moore,775990403,Stub
Australia,Michael Moore (judge),788866130,Stub
Australia,William Moore (Australian politician),788866166,Stub
Australia,Abram Moriarty,775992923,Stub
Australia,George Cummins Morphett,779642832,Stub
Australia,John Morrice,796493998,Stub
Australia,James Toulmin Morris,736820884,Stub
Australia,Arthur Morrisby,720686290,Stub
Australia,Thomas Morrow (Australian politician),777087575,Stub
Australia,Henry Morton (politician),724818337,Stub
Australia,Henry Vivian Moyle,748747371,Stub
Australia,Tony Mulder,748747416,Stub
Australia,John Joseph Mullen,737792458,Stub
Australia,James Murdoch Jr.,737962830,Start
Australia,James Murdoch Sr.,756995828,Stub
Australia,John Murdoch (politician),800229588,Stub
Australia,Peter Murdoch,750140120,Stub
Australia,Thomas Murdoch (politician),804942705,Stub
Australia,Frank Reid Murphy,721711957,Stub
Australia,James Murphy (New South Wales politician),756989470,Stub
Australia,John Murphy (Queensland politician),756996049,Stub
Australia,Robert Murphy (Australian politician),723424385,Stub
Australia,Ryan Murphy (Australian politician),774496040,Stub
Australia,William Edward Murphy,778922774,Stub
Australia,Henry Murray (Australian politician),784975725,Start
Australia,James Fitzgerald Murray,756996184,Stub
Australia,Graham Mylne,789256143,Stub
Australia,William Ralph Nairn,736821000,Stub
Australia,Bill Nankivell,779270890,Start
Australia,Harris Nelson,708478129,Stub
Australia,James Newton (Tasmanian politician),774663779,Start
Australia,Robert Nicholls,771767720,Stub
Australia,Arthur Nichols,768980149,Stub
Australia,Hubert Nichols,788373785,Stub
Australia,Andre Nobbs,757667450,Start
Australia,Tanu Nona,736821553,Stub
Australia,Francis North (politician),771530597,Stub
Australia,William North (politician),749971896,Stub
Australia,Ted O'Brien (Australian politician),789044614,Stub
Australia,William O'Connell (politician),736821521,Stub
Australia,John O'Connor (Australian politician),800226786,Start
Australia,Richard Alfred O'Connor,778788545,Start
Australia,Laurence O'Loughlin,800276593,Stub
Australia,Francis Oakes,737720789,Start
Australia,John Ockerby,749401965,Stub
Australia,Hubert O'Connell,761131688,Stub
Australia,Patrick O'Connor (Australian politician),750128666,Stub
Australia,Dudley Octoman,750157051,Stub
Australia,Lee Odenwalder,750157071,Stub
Australia,Edward Ogilvie,751823064,Stub
Australia,Rod Oliver,736821510,Stub
Australia,David O'Loughlin (Australian politician),736821160,Stub
Australia,Jack Olson (Australian politician),737725398,Stub
Australia,Richard O'Neill (politician),737725768,Stub
Australia,Max Ortmann,783720378,Stub
Australia,Alick Osborne,795801917,Stub
Australia,Mike Ovington,774650966,Start
Australia,Noel Padgham-Purich,720659072,Stub
